,ts,id,Ax,Ay,Az,Gx,Gy,Gz
99,3513701,IMU1,272,-5412,-59,1,-267,-7
100,3513711,IMU0,74,-5448,-51,16,-216,-4
101,3513711,IMU1,69,-5447,1,4,-220,8
102,3513721,IMU0,-203,-5447,-229,6,-190,-17
103,3513721,IMU1,-199,-5455,-179,-3,-199,-7
104,3513731,IMU0,40,-5437,-75,4,-157,28
105,3513731,IMU1,33,-5450,-32,-4,-165,40
106,3513741,IMU0,91,-5498,-99,6,-94,-23
107,3513741,IMU1,95,-5518,-51,-7,-101,-8
108,3513751,IMU0,-41,-5576,-100,8,-74,15
109,3513751,IMU1,-49,-5594,-92,-3,-85,26
110,3513821,IMU0,212,-6032,113,-37,38,37
111,3513821,IMU1,199,-6048,160,-45,33,49
112,3513831,IMU0,-111,-6152,-217,-33,96,-14
113,3513831,IMU1,-106,-6150,-166,-48,88,-3
114,3513841,IMU0,47,-6252,-146,-33,41,43
115,3513841,IMU1,37,-6266,-115,-46,34,56
116,3513851,IMU0,35,-6263,-281,-28,109,4
117,3513851,IMU1,32,-6275,-230,-36,103,15
118,3513861,IMU0,210,-6339,-114,-13,163,16
119,3513861,IMU1,194,-6354,-75,-28,154,28
120,3513871,IMU0,-125,-6336,-191,-2,143,-30
121,3513871,IMU1,-121,-6350,-137,-9,133,-20
122,3513881,IMU0,416,-6397,-480,9,173,-8
123,3513881,IMU1,395,-6407,-428,-8,165,5
124,3513891,IMU0,-84,-6431,-253,9,236,-53
125,3513891,IMU1,-80,-6445,-218,-4,229,-43
126,3513901,IMU0,540,-6533,153,24,285,25
127,3513901,IMU1,517,-6545,198,12,278,36
128,3513911,IMU0,-220,-6553,-316,22,264,-63
129,3513911,IMU1,-212,-6559,-267,12,252,-53
130,3513921,IMU0,187,-6633,-447,20,82,95
131,3513921,IMU1,174,-6646,-411,13,71,105
132,3513931,IMU0,450,-6673,173,12,15,-4
133,3513931,IMU1,447,-6687,211,3,6,9
134,3513941,IMU0,222,-6720,-23,35,11,92
135,3513941,IMU1,221,-6731,26,21,3,104
136,3513951,IMU0,276,-6768,-488,28,-98,2
137,3513951,IMU1,261,-6783,-446,12,-104,15
138,3513961,IMU0,153,-6801,-40,34,-155,67
139,3513961,IMU1,153,-6814,2,16,-163,80
140,3513971,IMU0,301,-6880,255,42,-51,-7
141,3513971,IMU1,286,-6894,302,31,-59,4
142,3513981,IMU0,-300,-6868,-345,59,2,52
143,3513981,IMU1,-293,-6883,-291,40,-3,64
144,3513991,IMU0,342,-6920,-287,30,7,30
145,3513991,IMU1,321,-6938,-242,21,0,41
146,3514001,IMU0,-146,-7004,261,35,150,10
147,3514001,IMU1,-141,-7017,312,18,144,21
148,3514011,IMU0,326,-7075,61,18,351,65
149,3514011,IMU1,316,-7094,114,8,342,74
150,3514021,IMU0,-58,-7078,-504,-17,440,-9
151,3514021,IMU1,-67,-7096,-459,-32,436,1
152,3514031,IMU0,307,-7164,-254,-47,309,68
153,3514031,IMU1,299,-7175,-211,-59,300,79
154,3514041,IMU0,532,-7151,-25,-61,291,-11
155,3514041,IMU1,519,-7165,24,-73,282,0
156,3514051,IMU0,-72,-7161,133,-30,139,19
157,3514051,IMU1,-69,-7180,183,-43,129,31
158,3514061,IMU0,193,-7231,267,18,26,31
159,3514061,IMU1,184,-7244,307,4,16,42
160,3514071,IMU0,32,-7240,21,49,-11,34
161,3514071,IMU1,29,-7254,53,39,-22,47
162,3514081,IMU0,299,-7302,-222,56,-10,75
163,3514081,IMU1,285,-7330,-185,48,-21,87
164,3514091,IMU0,3,-7342,-330,24,-29,22
165,3514091,IMU1,-11,-7347,-277,13,-37,34
166,3514101,IMU0,276,-7366,-183,-10,-20,63
167,3514101,IMU1,269,-7381,-132,-30,-24,74
168,3514111,IMU0,284,-7384,-291,-58,49,-18
169,3514111,IMU1,269,-7417,-242,-65,43,-8
170,3514121,IMU0,132,-7446,-53,-57,85,3
171,3514121,IMU1,125,-7449,2,-72,79,13
172,3514131,IMU0,-3,-7469,298,-36,132,-39
173,3514131,IMU1,-5,-7478,351,-47,125,-29
174,3514141,IMU0,48,-7480,136,7,179,19
175,3514141,IMU1,51,-7506,168,-3,176,28
176,3514151,IMU0,124,-7540,-136,32,235,-14
177,3514151,IMU1,108,-7538,-87,16,229,-4
178,3514161,IMU0,-26,-7562,-126,17,266,27
179,3514161,IMU1,-23,-7564,-69,10,262,38
180,3514171,IMU0,259,-7600,-261,-13,323,5
181,3514171,IMU1,246,-7637,-228,-23,313,14
182,3514181,IMU0,192,-7639,-371,-52,371,-13
183,3514181,IMU1,184,-7649,-331,-67,362,-1
184,3514191,IMU0,278,-7620,-104,-84,410,-46
185,3514191,IMU1,264,-7626,-43,-95,404,-36
186,3514201,IMU0,29,-7625,128,-74,464,-66
187,3514201,IMU1,27,-7657,183,-88,451,-58
188,3514211,IMU0,135,-7687,96,-41,518,-51
189,3514211,IMU1,120,-7684,161,-55,503,-39
190,3514221,IMU0,-10,-7687,88,-9,567,-57
191,3514221,IMU1,-13,-7674,115,-23,553,-49
192,3514231,IMU0,41,-7702,-29,3,599,-19
193,3514231,IMU1,44,-7743,-9,-5,591,-9
194,3514241,IMU0,132,-7731,-250,-17,650,-33
195,3514241,IMU1,113,-7737,-185,-19,638,-22
196,3514251,IMU0,276,-7739,-344,-52,694,-30
197,3514251,IMU1,244,-7722,-269,-61,684,-17
198,3514261,IMU0,204,-7743,-210,-91,735,-83
199,3514261,IMU1,214,-7763,-174,-98,721,-70
200,3514271,IMU0,148,-7761,12,-98,770,-85
201,3514271,IMU1,134,-7800,19,-106,753,-75
202,3514281,IMU0,176,-7807,63,-77,820,-117
203,3514281,IMU1,184,-7783,141,-93,809,-104
204,3514291,IMU0,-12,-7783,108,-47,870,-99
205,3514291,IMU1,-5,-7796,132,-59,858,-93
206,3514301,IMU0,32,-7787,65,-24,914,-84
207,3514301,IMU1,15,-7824,103,-31,897,-75
208,3514311,IMU0,28,-7850,-155,-17,943,-65
209,3514311,IMU1,16,-7817,-52,-29,928,-58
210,3514321,IMU0,229,-7826,-280,-45,982,-68
211,3514321,IMU1,221,-7880,-263,-48,969,-57
212,3514331,IMU0,212,-7798,-263,-83,1028,-94
213,3514331,IMU1,201,-7855,-206,-85,1016,-85
214,3514341,IMU0,303,-7869,-124,-101,1075,-118
215,3514341,IMU1,283,-7825,-69,-112,1062,-107
216,3514351,IMU0,142,-7833,23,-102,1119,-153
217,3514351,IMU1,151,-7882,47,-111,1105,-147
218,3514361,IMU0,69,-7830,88,-79,1156,-148
219,3514361,IMU1,63,-7862,140,-96,1138,-143
220,3514371,IMU0,0,-7867,76,-51,1193,-134
221,3514371,IMU1,-2,-7823,136,-69,1183,-130
222,3514381,IMU0,61,-7861,19,-36,1239,-104
223,3514381,IMU1,50,-7898,47,-50,1230,-100
224,3514391,IMU0,41,-7858,-175,-43,1273,-97
225,3514391,IMU1,23,-7867,-99,-51,1256,-92
226,3514401,IMU0,267,-7898,-283,-68,1296,-93
227,3514401,IMU1,242,-7872,-217,-76,1283,-84
228,3514411,IMU0,288,-7887,-143,-96,1348,-142
229,3514411,IMU1,290,-7922,-143,-103,1333,-134
230,3514421,IMU0,227,-7852,-82,-107,1386,-168
231,3514421,IMU1,210,-7892,-17,-117,1371,-160
232,3514431,IMU0,105,-7880,4,-97,1419,-194
233,3514431,IMU1,110,-7854,55,-114,1406,-187
234,3514441,IMU0,67,-7887,119,-74,1462,-181
235,3514441,IMU1,73,-7923,127,-87,1448,-175
236,3514451,IMU0,-56,-7860,45,-52,1511,-171
237,3514451,IMU1,-57,-7894,86,-69,1492,-166
238,3514461,IMU0,-15,-7925,-107,-45,1541,-126
239,3514461,IMU1,-36,-7891,-17,-55,1528,-117
240,3514471,IMU0,197,-7932,-181,-55,1577,-131
241,3514471,IMU1,195,-7975,-134,-69,1567,-125
242,3514481,IMU0,244,-7891,-184,-81,1620,-148
243,3514481,IMU1,225,-7930,-158,-93,1610,-142
244,3514491,IMU0,289,-7936,-136,-95,1664,-190
245,3514491,IMU1,276,-7910,-92,-109,1655,-185
246,3514501,IMU0,196,-7937,-9,-94,1693,-215
247,3514501,IMU1,194,-7967,38,-111,1682,-208
248,3514511,IMU0,143,-7900,77,-79,1733,-239
249,3514511,IMU1,144,-7930,123,-94,1718,-234
250,3514521,IMU0,-93,-7933,44,-55,1776,-214
251,3514521,IMU1,-98,-7909,101,-68,1762,-206
252,3514531,IMU0,-18,-7948,-39,-43,1803,-176
253,3514531,IMU1,-25,-7978,15,-57,1798,-170
254,3514541,IMU0,54,-7940,-89,-43,1833,-161
255,3514541,IMU1,43,-7962,-76,-58,1825,-156
256,3514551,IMU0,203,-7997,-194,-54,1872,-163
257,3514551,IMU1,189,-7989,-114,-71,1857,-159
258,3514561,IMU0,261,-7993,-171,-73,1910,-192
259,3514561,IMU1,253,-8010,-102,-89,1903,-189
260,3514571,IMU0,325,-7945,-5,-82,1953,-229
261,3514571,IMU1,306,-7975,11,-94,1943,-226
262,3514581,IMU0,147,-7961,13,-69,1993,-275
263,3514581,IMU1,150,-7965,63,-79,1974,-269
264,3514591,IMU0,-25,-7942,16,-50,2017,-257
265,3514591,IMU1,-25,-7972,83,-63,2004,-249
266,3514601,IMU0,-55,-7943,40,-36,2054,-237
267,3514601,IMU1,-58,-7940,84,-46,2043,-229
268,3514611,IMU0,4,-7951,-108,-28,2079,-197
269,3514611,IMU1,7,-7982,-103,-37,2066,-190
270,3514621,IMU0,88,-7943,-165,-38,2107,-196
271,3514621,IMU1,80,-7942,-84,-52,2099,-192
272,3514631,IMU0,177,-7939,-70,-49,2143,-191
273,3514631,IMU1,186,-7963,-54,-62,2136,-187
274,3514641,IMU0,386,-7966,-89,-55,2181,-236
275,3514641,IMU1,366,-7991,-54,-65,2171,-235
276,3514651,IMU0,183,-7971,-7,-45,2215,-285
277,3514651,IMU1,160,-7973,77,-62,2201,-280
278,3514661,IMU0,63,-7964,46,-27,2243,-288
279,3514661,IMU1,31,-7973,76,-39,2226,-286
280,3514671,IMU0,-109,-7964,78,-16,2281,-275
281,3514671,IMU1,-99,-7985,111,-25,2265,-268
282,3514681,IMU0,116,-7974,-84,-1,2310,-236
283,3514681,IMU1,118,-7980,-13,-20,2297,-232
284,3514691,IMU0,-83,-7967,-207,-15,2316,-252
285,3514691,IMU1,-104,-7992,-164,-31,2301,-246
286,3514701,IMU0,65,-7968,3,-25,2340,-207
287,3514701,IMU1,73,-8004,31,-32,2324,-203
288,3514711,IMU0,321,-7980,12,-25,2404,-241
289,3514711,IMU1,325,-7974,81,-39,2390,-238
290,3514721,IMU0,355,-7944,-164,-25,2420,-286
291,3514721,IMU1,342,-7956,-130,-35,2411,-286
292,3514731,IMU0,-35,-7936,40,-21,2434,-333
293,3514731,IMU1,-67,-7979,89,-22,2423,-325
294,3514741,IMU0,9,-7978,152,7,2477,-287
295,3514741,IMU1,17,-7981,213,-3,2466,-283
296,3514751,IMU0,47,-7953,-156,15,2517,-298
297,3514751,IMU1,27,-7957,-141,4,2505,-294
298,3514761,IMU0,-118,-7949,-189,7,2522,-260
299,3514761,IMU1,-125,-7999,-159,0,2512,-253
300,3514771,IMU0,-6,-8001,-2,5,2549,-232
301,3514771,IMU1,-5,-7999,103,-6,2538,-228
302,3514781,IMU0,288,-8005,-58,0,2584,-225
303,3514781,IMU1,307,-7999,-34,-12,2572,-225
304,3514791,IMU0,304,-7960,-123,-3,2608,-284
305,3514791,IMU1,265,-8005,-99,-11,2600,-286
306,3514801,IMU0,33,-7967,50,14,2619,-297
307,3514801,IMU1,24,-7984,155,7,2608,-290
308,3514811,IMU0,149,-8016,94,36,2656,-302
309,3514811,IMU1,143,-8019,114,26,2641,-301
310,3514821,IMU0,2,-7962,-130,40,2677,-297
311,3514821,IMU1,-7,-8015,-125,35,2667,-292
312,3514831,IMU0,-100,-7976,-139,41,2685,-270
313,3514831,IMU1,-110,-7991,-59,33,2675,-264
314,3514841,IMU0,-74,-7990,-84,37,2701,-226
315,3514841,IMU1,-53,-8003,-23,26,2688,-218
316,3514851,IMU0,199,-7967,-122,29,2717,-217
317,3514851,IMU1,200,-8012,-119,20,2701,-216
318,3514861,IMU0,191,-7977,-65,27,2735,-243
319,3514861,IMU1,163,-7972,10,13,2720,-242
320,3514871,IMU0,151,-8004,67,42,2756,-254
321,3514871,IMU1,154,-7991,130,27,2741,-251
322,3514881,IMU0,187,-7958,55,63,2778,-274
323,3514881,IMU1,178,-8004,57,49,2766,-273
324,3514891,IMU0,28,-7968,-70,73,2782,-283
325,3514891,IMU1,-1,-7972,-28,58,2768,-278
326,3514901,IMU0,-91,-7990,-148,70,2777,-254
327,3514901,IMU1,-102,-7988,-82,59,2766,-249
328,3514911,IMU0,-21,-7991,-102,58,2796,-218
329,3514911,IMU1,-12,-8033,-85,51,2779,-214
330,3514921,IMU0,82,-8001,-204,43,2797,-200
331,3514921,IMU1,72,-8016,-138,29,2786,-197
332,3514931,IMU0,95,-8017,-109,35,2798,-203
333,3514931,IMU1,91,-7991,-11,26,2786,-200
334,3514941,IMU0,130,-7992,87,44,2801,-207
335,3514941,IMU1,132,-8020,81,37,2795,-206
336,3514951,IMU0,146,-7980,-55,64,2800,-232
337,3514951,IMU1,109,-8013,-37,59,2790,-230
338,3514961,IMU0,148,-8022,-20,84,2824,-234
339,3514961,IMU1,126,-8015,73,70,2802,-234
340,3514971,IMU0,-47,-7990,-44,91,2857,-229
341,3514971,IMU1,-41,-8010,-35,80,2840,-224
342,3514981,IMU0,-54,-7976,-256,85,2859,-194
343,3514981,IMU1,-56,-8020,-209,68,2833,-191
344,3514991,IMU0,8,-8018,-260,57,2835,-181
345,3514991,IMU1,-5,-8009,-162,43,2815,-175
346,3515001,IMU0,79,-7989,-88,38,2850,-169
347,3515001,IMU1,77,-8004,-42,26,2829,-164
348,3515011,IMU0,104,-7991,-62,32,2868,-164
349,3515011,IMU1,96,-8009,-23,23,2853,-159
350,3515021,IMU0,211,-7998,31,39,2878,-175
351,3515021,IMU1,203,-8019,79,30,2864,-171
352,3515031,IMU0,51,-7990,-8,51,2874,-196
353,3515031,IMU1,47,-8005,45,43,2862,-193
354,3515041,IMU0,48,-7983,-96,61,2889,-176
355,3515041,IMU1,41,-7998,-55,50,2876,-172
356,3515051,IMU0,39,-7966,-211,49,2908,-175
357,3515051,IMU1,32,-7982,-156,39,2895,-173
358,3515061,IMU0,-38,-7920,-202,26,2906,-153
359,3515061,IMU1,-45,-7936,-150,17,2888,-148
360,3515071,IMU0,34,-7959,-279,-1,2908,-140
361,3515071,IMU1,26,-7975,-237,-11,2890,-135
362,3515081,IMU0,149,-7967,-102,-21,2907,-138
363,3515081,IMU1,141,-7984,-54,-37,2889,-136
364,3515091,IMU0,126,-7906,21,-21,2925,-153
365,3515091,IMU1,118,-7924,67,-31,2905,-150
366,3515101,IMU0,47,-7955,-13,-3,2927,-155
367,3515101,IMU1,41,-7974,28,-14,2910,-152
368,3515111,IMU0,83,-7953,-46,6,2924,-152
369,3515111,IMU1,75,-7964,6,-3,2901,-148
370,3515121,IMU0,88,-7945,-148,-3,2933,-159
371,3515121,IMU1,78,-7962,-104,-9,2911,-154
372,3515131,IMU0,-31,-7971,-302,-25,2946,-146
373,3515131,IMU1,-41,-7985,-259,-35,2929,-141
374,3515141,IMU0,19,-7942,-296,-62,2939,-130
375,3515141,IMU1,9,-7954,-233,-72,2926,-127
376,3515151,IMU0,145,-7949,-106,-90,2938,-137
377,3515151,IMU1,135,-7958,-71,-96,2927,-135
378,3515161,IMU0,81,-7894,-101,-100,2951,-148
379,3515161,IMU1,75,-7921,-61,-105,2939,-147
380,3515171,IMU0,90,-7913,-30,-89,2949,-147
381,3515171,IMU1,85,-7935,18,-99,2939,-146
382,3515181,IMU0,70,-7929,35,-77,2944,-159
383,3515181,IMU1,67,-7939,78,-87,2936,-157
384,3515191,IMU0,27,-7901,-144,-78,2946,-157
385,3515191,IMU1,20,-7922,-95,-84,2935,-155
386,3515201,IMU0,17,-7941,-273,-91,2956,-146
387,3515201,IMU1,7,-7955,-235,-106,2945,-142
388,3515211,IMU0,73,-7934,-206,-122,2956,-142
389,3515211,IMU1,73,-7954,-148,-133,2945,-140
390,3515221,IMU0,105,-7890,-275,-150,2952,-152
391,3515221,IMU1,95,-7922,-224,-167,2939,-150
392,3515231,IMU0,111,-7962,-149,-166,2950,-163
393,3515231,IMU1,98,-7972,-125,-180,2935,-161
394,3515241,IMU0,67,-7938,23,-168,2959,-171
395,3515241,IMU1,62,-7956,88,-178,2947,-168
396,3515251,IMU0,55,-7895,-34,-162,2960,-173
397,3515251,IMU1,51,-7921,10,-168,2947,-170
398,3515261,IMU0,59,-7924,-98,-153,2954,-173
399,3515261,IMU1,49,-7960,-67,-163,2947,-172
400,3515271,IMU0,-6,-7927,-150,-158,2964,-168
401,3515271,IMU1,-12,-7944,-93,-171,2954,-167
402,3515281,IMU0,83,-7911,-240,-177,2972,-161
403,3515281,IMU1,79,-7916,-192,-188,2961,-158
404,3515291,IMU0,104,-7930,-284,-202,2970,-176
405,3515291,IMU1,92,-7946,-245,-213,2954,-172
406,3515301,IMU0,163,-7905,-184,-226,2974,-184
407,3515301,IMU1,154,-7919,-139,-233,2959,-181
408,3515311,IMU0,60,-7873,-25,-231,2994,-202
409,3515311,IMU1,55,-7876,14,-239,2982,-199
410,3515321,IMU0,57,-7879,-31,-221,2999,-201
411,3515321,IMU1,54,-7914,3,-226,2983,-197
412,3515331,IMU0,63,-7877,-89,-211,3005,-212
413,3515331,IMU1,44,-7893,-42,-216,2987,-211
414,3515341,IMU0,-13,-7863,-99,-207,3037,-193
415,3515341,IMU1,-16,-7872,-39,-220,3019,-190
416,3515351,IMU0,101,-7887,-248,-222,3040,-190
417,3515351,IMU1,96,-7897,-221,-237,3026,-189
418,3515361,IMU0,110,-7887,-313,-242,3036,-206
419,3515361,IMU1,103,-7904,-274,-254,3020,-204
420,3515371,IMU0,125,-7911,-159,-261,3062,-223
421,3515371,IMU1,116,-7922,-80,-274,3047,-222
422,3515381,IMU0,82,-7881,-105,-267,3089,-232
423,3515381,IMU1,81,-7895,-66,-280,3073,-230
424,3515391,IMU0,112,-7894,-30,-262,3098,-247
425,3515391,IMU1,107,-7912,-16,-271,3085,-248
426,3515401,IMU0,-10,-7898,-89,-250,3091,-253
427,3515401,IMU1,-15,-7904,2,-262,3079,-251
428,3515411,IMU0,37,-7874,-97,-250,3100,-246
429,3515411,IMU1,31,-7879,-45,-255,3088,-246
430,3515421,IMU0,39,-7877,-209,-255,3114,-241
431,3515421,IMU1,38,-7901,-177,-261,3099,-241
432,3515431,IMU0,125,-7895,-237,-266,3118,-250
433,3515431,IMU1,111,-7892,-157,-276,3104,-249
434,3515441,IMU0,91,-7848,-168,-284,3132,-264
435,3515441,IMU1,86,-7853,-118,-291,3117,-261
436,3515451,IMU0,154,-7814,-126,-290,3148,-277
437,3515451,IMU1,147,-7840,-95,-298,3131,-277
438,3515461,IMU0,104,-7822,-75,-284,3143,-303
439,3515461,IMU1,81,-7838,-8,-294,3126,-302
440,3515471,IMU0,-7,-7847,-15,-269,3152,-305
441,3515471,IMU1,-11,-7853,40,-283,3139,-304
442,3515481,IMU0,1,-7793,-85,-258,3170,-294
443,3515481,IMU1,-7,-7825,-64,-270,3152,-293
444,3515491,IMU0,54,-7836,-126,-254,3180,-288
445,3515491,IMU1,46,-7865,-98,-266,3163,-286
446,3515501,IMU0,75,-7840,-224,-263,3174,-297
447,3515501,IMU1,66,-7849,-139,-278,3164,-296
448,3515511,IMU0,85,-7814,-171,-275,3179,-303
449,3515511,IMU1,79,-7833,-119,-286,3164,-304
450,3515521,IMU0,170,-7817,-142,-280,3195,-319
451,3515521,IMU1,162,-7857,-106,-284,3175,-318
452,3515531,IMU0,126,-7826,-94,-278,3199,-346
453,3515531,IMU1,114,-7832,-7,-283,3183,-346
454,3515541,IMU0,-78,-7787,-13,-266,3208,-352
455,3515541,IMU1,-79,-7802,33,-270,3193,-350
456,3515551,IMU0,10,-7787,-73,-246,3207,-333
457,3515551,IMU1,4,-7825,-68,-252,3193,-332
458,3515561,IMU0,13,-7804,-157,-232,3207,-339
459,3515561,IMU1,-2,-7831,-72,-244,3187,-336
460,3515571,IMU0,11,-7799,-125,-236,3204,-326
461,3515571,IMU1,4,-7801,-91,-247,3186,-323
462,3515581,IMU0,49,-7788,-182,-243,3211,-325
463,3515581,IMU1,54,-7851,-128,-248,3194,-323
464,3515591,IMU0,197,-7860,-143,-248,3203,-340
465,3515591,IMU1,182,-7860,-98,-254,3193,-341
466,3515601,IMU0,42,-7805,-92,-246,3201,-370
467,3515601,IMU1,30,-7804,-44,-251,3191,-368
468,3515611,IMU0,9,-7794,-62,-235,3198,-355
469,3515611,IMU1,13,-7819,-17,-237,3187,-352
470,3515621,IMU0,9,-7803,-82,-220,3201,-359
471,3515621,IMU1,-3,-7819,-56,-224,3187,-356
472,3515631,IMU0,-60,-7793,-115,-206,3194,-341
473,3515631,IMU1,-61,-7810,-45,-215,3179,-339
474,3515641,IMU0,-66,-7772,-169,-202,3189,-328
475,3515641,IMU1,-64,-7792,-123,-208,3175,-324
476,3515651,IMU0,57,-7771,-102,-202,3188,-313
477,3515651,IMU1,63,-7802,-84,-205,3171,-310
478,3515661,IMU0,129,-7809,-205,-200,3182,-333
479,3515661,IMU1,107,-7809,-131,-205,3163,-330
480,3515671,IMU0,48,-7764,-122,-204,3168,-345
481,3515671,IMU1,35,-7777,-75,-208,3147,-341
482,3515681,IMU0,68,-7750,-74,-200,3154,-345
483,3515681,IMU1,61,-7803,-64,-201,3135,-344
484,3515691,IMU0,-14,-7782,-114,-187,3149,-346
485,3515691,IMU1,-29,-7788,-26,-191,3129,-342
486,3515701,IMU0,-99,-7763,-193,-184,3122,-326
487,3515701,IMU1,-98,-7757,-137,-194,3108,-322
488,3515711,IMU0,-110,-7770,-97,-182,3103,-304
489,3515711,IMU1,-109,-7807,-53,-192,3084,-300
490,3515721,IMU0,2,-7770,-119,-182,3098,-280
491,3515721,IMU1,8,-7786,-103,-192,3079,-277
492,3515731,IMU0,86,-7770,-221,-185,3074,-289
493,3515731,IMU1,77,-7768,-143,-200,3059,-288
