,ts,id,Gx,Gy,Gz,Ax,Ay,Az
77,46962,IMU2,24,-126,143,3164,-29,-1692
78,46972,IMU0,26,-186,119,3261,-63,-1786
79,46972,IMU1,63,-203,123,3229,-22,-1771
80,46972,IMU2,47,-181,111,3233,-80,-1756
81,46982,IMU0,17,-187,81,3298,-71,-1801
82,46982,IMU1,58,-200,84,3260,-26,-1792
83,46982,IMU2,34,-174,75,3271,-64,-1756
84,46992,IMU0,-20,-160,24,3419,-69,-1883
85,46992,IMU1,24,-175,27,3383,-23,-1878
86,46992,IMU2,3,-150,17,3396,-68,-1885
87,47002,IMU0,-29,-182,-5,3511,-37,-1908
88,47002,IMU1,6,-198,-1,3470,11,-1900
89,47002,IMU2,-14,-174,-10,3486,-29,-1898
90,47012,IMU0,4,-178,63,3582,-45,-1985
91,47012,IMU1,41,-197,66,3550,3,-1984
92,47012,IMU2,28,-172,60,3562,-50,-1959
93,47022,IMU0,27,-203,145,3759,7,-2033
94,47022,IMU1,59,-226,148,3727,57,-2041
95,47022,IMU2,41,-199,141,3745,-20,-2072
96,47032,IMU0,-1,-220,169,3851,-74,-2098
97,47032,IMU1,37,-238,173,3803,-20,-2082
98,47032,IMU2,6,-215,160,3829,-55,-2058
99,47042,IMU0,-21,-247,128,3926,-61,-2140
100,47042,IMU1,18,-269,131,3885,-7,-2135
101,47042,IMU2,-7,-241,121,3883,-57,-2086
102,47052,IMU0,-29,-244,122,3969,14,-2174
103,47052,IMU1,2,-263,126,3935,66,-2170
104,47052,IMU2,-17,-226,120,3947,16,-2164
105,47062,IMU0,-24,-260,162,4006,54,-2104
106,47062,IMU1,5,-276,165,3969,107,-2100
107,47062,IMU2,-19,-252,160,3985,53,-2126
108,47072,IMU0,-38,-310,181,4048,-34,-2121
109,47072,IMU1,0,-327,182,3999,19,-2108
110,47072,IMU2,-29,-303,168,4020,-51,-2065
111,47082,IMU0,-115,-418,12,4018,-116,-2090
112,47082,IMU1,-82,-458,-3,3965,-65,-2080
113,47082,IMU2,-98,-423,-4,3979,-115,-2061
114,47092,IMU0,-224,-527,-152,3967,-101,-2085
115,47092,IMU1,-179,-547,-151,3918,-48,-2071
116,47092,IMU2,-208,-524,-167,3904,-84,-2041
117,47102,IMU0,-239,-600,-182,3777,-38,-2099
118,47102,IMU1,-187,-606,-178,3684,-11,-2083
119,47102,IMU2,-220,-584,-189,3725,-44,-2099
120,47112,IMU0,-261,-489,-234,3689,-2,-2079
121,47112,IMU1,-209,-485,-228,3655,46,-2077
122,47112,IMU2,-249,-464,-239,3671,-20,-2074
123,47122,IMU0,-257,-368,-235,3708,10,-2041
124,47122,IMU1,-220,-386,-233,3677,24,-2038
125,47122,IMU2,-255,-359,-242,3697,2,-2038
126,47132,IMU0,-227,-353,-233,3675,-42,-2071
127,47132,IMU1,-207,-369,-235,3653,4,-2063
128,47132,IMU2,-231,-339,-242,3665,-26,-2033
129,47142,IMU0,-269,-354,-303,3676,-11,-2020
130,47142,IMU1,-233,-371,-300,3637,38,-2018
131,47142,IMU2,-254,-343,-308,3631,-32,-1998
132,47152,IMU0,-309,-353,-324,3653,-21,-2034
133,47152,IMU1,-276,-368,-321,3617,76,-2004
134,47152,IMU2,-292,-340,-331,3626,21,-2011
135,47162,IMU0,-277,-311,-312,3568,-39,-2077
136,47162,IMU1,-240,-326,-310,3521,9,-2069
137,47162,IMU2,-259,-305,-318,3526,-58,-2040
138,47172,IMU0,-334,-134,-473,3541,-83,-2095
139,47172,IMU1,-296,-153,-470,3493,-35,-2079
140,47172,IMU2,-314,-134,-476,3513,-74,-2077
141,47182,IMU0,-342,-16,-524,3646,-25,-2084
142,47182,IMU1,-302,-36,-520,3610,24,-2078
143,47182,IMU2,-325,-11,-530,3631,-15,-2078
144,47192,IMU0,-328,-20,-517,3678,-31,-2077
145,47192,IMU1,-293,-37,-513,3640,18,-2070
146,47192,IMU2,-313,-7,-522,3654,-19,-2055
147,47202,IMU0,-344,-69,-564,3675,-61,-2059
148,47202,IMU1,-305,-88,-561,3634,-13,-2052
149,47202,IMU2,-331,-64,-569,3646,-45,-2020
150,47212,IMU0,-370,-104,-648,3638,-22,-2036
151,47212,IMU1,-328,-132,-646,3596,25,-2037
152,47212,IMU2,-355,-96,-654,3608,-19,-2010
153,47222,IMU0,-372,-84,-662,3564,9,-2030
154,47222,IMU1,-340,-106,-657,3527,56,-2035
155,47222,IMU2,-355,-82,-669,3532,1,-2018
156,47232,IMU0,-353,-22,-664,3602,-41,-2037
157,47232,IMU1,-324,-47,-659,3560,7,-2033
158,47232,IMU2,-339,-15,-670,3557,-47,-2015
159,47242,IMU0,-366,-9,-693,3612,23,-2062
160,47242,IMU1,-336,-30,-688,3576,72,-2060
161,47242,IMU2,-360,10,-699,3586,18,-2050
162,47252,IMU0,-292,35,-583,3646,62,-2018
163,47252,IMU1,-262,14,-577,3613,112,-2015
164,47252,IMU2,-279,43,-591,3627,59,-2007
165,47262,IMU0,-208,15,-462,3630,90,-2013
166,47262,IMU1,-171,-4,-457,3598,139,-2019
167,47262,IMU2,-199,27,-468,3618,89,-2018
168,47272,IMU0,-166,17,-381,3615,21,-2039
169,47272,IMU1,-128,-3,-377,3575,67,-2040
170,47272,IMU2,-154,27,-387,3585,20,-2033
171,47282,IMU0,-168,-21,-388,3605,80,-2047
172,47282,IMU1,-131,-42,-382,3575,128,-2046
173,47282,IMU2,-157,-13,-393,3598,80,-2037
174,47292,IMU0,-105,-54,-160,3577,181,-1983
175,47292,IMU1,-71,-68,-155,3553,227,-1984
176,47292,IMU2,-84,-42,-166,3583,179,-1978
177,47302,IMU0,-55,-88,-6,3512,192,-1891
178,47302,IMU1,-23,-99,-1,3481,239,-1887
179,47302,IMU2,-34,-74,-10,3504,192,-1881
180,47312,IMU0,-48,-107,40,3419,160,-1861
181,47312,IMU1,-9,-118,44,3381,205,-1851
182,47312,IMU2,-27,-93,34,3395,159,-1835
183,47322,IMU0,-59,-102,5,3331,152,-1839
184,47322,IMU1,-26,-122,9,3292,197,-1826
185,47322,IMU2,-36,-92,0,3308,152,-1809
186,47332,IMU0,-83,-51,-22,3244,182,-1811
187,47332,IMU1,-43,-75,-19,3206,225,-1809
188,47332,IMU2,-61,-47,-28,3225,182,-1798
189,47342,IMU0,-66,5,17,3232,200,-1798
190,47342,IMU1,-21,-24,21,3198,244,-1794
191,47342,IMU2,-45,7,14,3216,206,-1778
192,47352,IMU0,-42,-9,71,3204,156,-1781
193,47352,IMU1,1,-34,74,3162,203,-1763
194,47352,IMU2,-19,-10,63,3172,165,-1742
195,47362,IMU0,-64,-58,-16,3139,203,-1759
196,47362,IMU1,1,-34,74,3162,203,-1763
197,47362,IMU2,-43,-51,-22,3109,212,-1744
198,47372,IMU0,-31,-67,10,3077,273,-1767
199,47372,IMU1,9,-84,14,3042,317,-1769
200,47372,IMU2,-15,-57,7,3060,289,-1769
201,47382,IMU0,29,-26,131,3053,245,-1793
202,47382,IMU1,69,-47,135,3017,288,-1787
203,47382,IMU2,44,-25,129,3038,250,-1770
204,47392,IMU0,39,38,138,3014,220,-1813
205,47392,IMU1,74,19,143,2971,259,-1806
206,47392,IMU2,58,48,134,2972,220,-1789
207,47402,IMU0,14,116,12,3052,181,-1818
208,47402,IMU1,39,102,18,3003,220,-1804
209,47402,IMU2,27,129,5,3002,178,-1769
210,47412,IMU0,-41,137,-72,3051,227,-1788
211,47412,IMU1,-20,123,-67,3012,266,-1785
212,47412,IMU2,-31,154,-75,3011,236,-1774
213,47422,IMU0,-44,151,-43,3032,284,-1819
214,47422,IMU1,-21,139,-38,2996,323,-1811
215,47422,IMU2,-47,172,-43,3016,299,-1793
216,47432,IMU0,-14,189,43,3049,290,-1785
217,47432,IMU1,5,171,49,3016,331,-1777
218,47432,IMU2,-16,201,45,3032,291,-1758
219,47442,IMU0,-51,121,61,3070,259,-1812
220,47442,IMU1,-27,102,65,3027,301,-1804
221,47442,IMU2,-41,133,53,3049,266,-1761
222,47452,IMU0,-101,133,25,3038,310,-1814
223,47452,IMU1,-83,106,31,3000,351,-1801
224,47452,IMU2,-89,130,19,3028,316,-1794
225,47462,IMU0,-109,169,56,2997,330,-1788
226,47462,IMU1,-88,144,62,2963,371,-1776
227,47462,IMU2,-96,169,52,3000,331,-1780
228,47472,IMU0,-125,235,79,2982,405,-1775
229,47472,IMU1,-96,207,84,2948,446,-1765
230,47472,IMU2,-108,237,75,2984,401,-1774
231,47482,IMU0,-123,255,84,3003,342,-1783
232,47482,IMU1,-84,235,88,2962,383,-1776
233,47482,IMU2,-121,266,78,2991,344,-1791
234,47492,IMU0,-141,299,35,2960,242,-1736
235,47492,IMU1,-105,283,39,2919,282,-1723
236,47492,IMU2,-132,309,28,2936,247,-1735
237,47502,IMU0,-177,337,-60,2906,252,-1694
238,47502,IMU1,-150,324,-55,2871,292,-1691
239,47502,IMU2,-170,352,-65,2893,258,-1694
240,47512,IMU0,-165,412,-13,2787,285,-1665
241,47512,IMU1,-132,392,-8,2755,325,-1658
242,47512,IMU2,-143,418,-18,2764,275,-1664
243,47522,IMU0,-81,496,108,2580,350,-1686
244,47522,IMU1,-55,484,115,2559,385,-1688
245,47522,IMU2,-63,523,115,2580,330,-1721
246,47532,IMU0,18,658,275,2532,276,-1684
247,47532,IMU1,56,643,282,2504,310,-1682
248,47532,IMU2,36,672,275,2522,244,-1684
249,47542,IMU0,65,727,329,2575,273,-1631
250,47542,IMU1,86,709,337,2551,310,-1640
251,47542,IMU2,73,742,337,2555,249,-1657
252,47552,IMU0,48,718,253,2663,180,-1685
253,47552,IMU1,72,700,257,2623,220,-1673
254,47552,IMU2,43,728,242,2618,193,-1676
255,47562,IMU0,138,738,321,2436,321,-1716
256,47562,IMU1,170,723,328,2412,357,-1720
257,47562,IMU2,170,758,330,2430,322,-1767
258,47572,IMU0,189,1032,454,2342,244,-1676
259,47572,IMU1,233,1018,462,2312,277,-1676
260,47572,IMU2,218,1046,458,2349,249,-1670
261,47582,IMU0,206,1226,397,2370,189,-1691
262,47582,IMU1,227,1217,407,2331,224,-1680
263,47582,IMU2,208,1253,389,2364,193,-1648
264,47592,IMU0,137,1354,267,2425,242,-1679
265,47592,IMU1,159,1339,276,2390,277,-1667
266,47592,IMU2,148,1366,265,2424,247,-1649
267,47602,IMU0,118,1372,275,2450,306,-1722
268,47602,IMU1,146,1362,285,2418,344,-1718
269,47602,IMU2,125,1390,281,2452,324,-1693
270,47612,IMU0,136,1431,273,2406,291,-1764
271,47612,IMU1,157,1425,284,2366,326,-1751
272,47612,IMU2,152,1450,273,2383,311,-1716
273,47622,IMU0,91,1567,167,2468,266,-1812
274,47622,IMU1,109,1558,179,2423,300,-1812
275,47622,IMU2,105,1592,163,2433,294,-1759
276,47632,IMU0,61,1686,30,2462,279,-1887
277,47632,IMU1,81,1676,41,2422,313,-1879
278,47632,IMU2,86,1711,31,2437,304,-1837
279,47642,IMU0,74,1800,-16,2484,279,-1915
280,47642,IMU1,88,1797,-4,2451,313,-1905
281,47642,IMU2,84,1824,-8,2496,306,-1865
282,47652,IMU0,115,1808,71,2555,335,-1865
283,47652,IMU1,134,1792,82,2530,367,-1869
284,47652,IMU2,131,1798,94,2581,339,-1848
285,47662,IMU0,128,1686,119,2494,243,-1891
286,47662,IMU1,151,1650,128,2464,293,-1884
287,47662,IMU2,136,1679,123,2471,255,-1854
288,47672,IMU0,111,1647,104,2352,209,-1905
289,47672,IMU1,126,1624,112,2313,238,-1899
290,47672,IMU2,120,1654,107,2310,221,-1839
291,47682,IMU0,108,1645,90,2235,276,-1906
292,47682,IMU1,123,1640,103,2179,302,-1830
293,47682,IMU2,127,1658,95,2193,271,-1818
294,47692,IMU0,107,1691,135,2159,247,-1904
295,47692,IMU1,127,1681,146,2110,302,-1865
296,47692,IMU2,123,1704,139,2122,271,-1856
297,47702,IMU0,142,1675,240,2203,270,-1788
298,47702,IMU1,160,1664,251,2176,302,-1782
299,47702,IMU2,165,1682,244,2190,269,-1774
300,47712,IMU0,165,1579,340,2213,260,-1797
301,47712,IMU1,195,1565,349,2159,277,-1738
302,47712,IMU2,183,1592,345,2165,245,-1730
303,47722,IMU0,125,1514,322,2126,284,-1771
304,47722,IMU1,138,1503,331,2091,316,-1770
305,47722,IMU2,138,1521,326,2093,288,-1759
306,47732,IMU0,184,1464,360,2095,260,-1751
307,47732,IMU1,197,1459,370,2059,289,-1743
308,47732,IMU2,210,1466,363,2060,258,-1724
309,47742,IMU0,155,1347,326,2048,316,-1716
310,47742,IMU1,169,1338,337,2011,344,-1718
311,47742,IMU2,178,1353,329,2010,311,-1707
312,47752,IMU0,156,1329,326,1992,340,-1794
313,47752,IMU1,181,1314,336,1961,368,-1791
314,47752,IMU2,192,1329,327,1970,340,-1774
315,47762,IMU0,185,1286,371,1978,355,-1802
316,47762,IMU1,211,1276,380,1947,380,-1800
317,47762,IMU2,219,1291,372,1955,345,-1797
318,47772,IMU0,185,1240,362,1999,343,-1788
319,47772,IMU1,214,1235,370,1968,371,-1788
320,47772,IMU2,210,1249,362,1972,341,-1786
321,47782,IMU0,150,1157,302,2079,291,-1767
322,47782,IMU1,175,1146,309,2042,319,-1763
323,47782,IMU2,174,1158,298,2055,296,-1749
324,47792,IMU0,122,980,246,2045,399,-1799
325,47792,IMU1,146,973,254,2011,427,-1792
326,47792,IMU2,141,993,245,2022,401,-1776
327,47802,IMU0,129,916,261,2095,361,-1847
328,47802,IMU1,154,910,270,2057,391,-1833
329,47802,IMU2,152,925,259,2064,375,-1803
330,47812,IMU0,112,772,219,2098,289,-1859
331,47812,IMU1,144,761,225,2054,319,-1843
332,47812,IMU2,127,784,215,2054,310,-1820
333,47822,IMU0,81,642,143,2060,317,-1881
334,47822,IMU1,111,628,150,2025,347,-1868
335,47822,IMU2,96,654,142,2040,331,-1823
336,47832,IMU0,58,500,92,2144,258,-1882
337,47832,IMU1,90,494,99,2103,289,-1871
338,47832,IMU2,71,517,86,2108,260,-1830
339,47842,IMU0,57,368,72,2208,300,-1852
340,47842,IMU1,98,351,78,2174,329,-1844
341,47842,IMU2,73,367,68,2191,304,-1864
342,47852,IMU0,61,213,118,2160,387,-1907
343,47852,IMU1,88,192,126,2137,417,-1904
344,47852,IMU2,66,220,120,2156,374,-1892
345,47862,IMU0,49,134,173,2183,287,-1871
346,47862,IMU1,91,104,179,2150,314,-1859
347,47862,IMU2,46,127,169,2147,265,-1898
348,47872,IMU0,6,81,154,2188,232,-1973
349,47872,IMU1,51,65,158,2153,259,-1965
350,47872,IMU2,15,88,149,2150,224,-1968
351,47882,IMU0,15,55,171,2237,258,-2044
352,47882,IMU1,61,37,175,2207,287,-2037
353,47882,IMU2,38,58,169,2204,251,-2015
354,47892,IMU0,-21,37,167,2227,225,-1980
355,47892,IMU1,21,14,171,2190,255,-1977
356,47892,IMU2,-13,30,162,2197,245,-1953
357,47902,IMU0,-31,42,126,2223,253,-1977
358,47902,IMU1,17,10,129,2183,287,-1966
359,47902,IMU2,-23,26,117,2208,271,-1951
360,47912,IMU0,-31,42,126,2223,253,-1977
361,47912,IMU1,34,16,122,2225,376,-1958
362,47912,IMU2,4,39,115,2220,327,-1965
363,47922,IMU0,25,24,164,2404,412,-1980
364,47922,IMU1,70,-10,167,2366,448,-1977
365,47922,IMU2,48,13,155,2387,415,-1986
366,47932,IMU0,48,-82,109,2483,408,-1944
367,47932,IMU1,80,-107,113,2441,439,-1951
368,47932,IMU2,62,-89,100,2437,401,-1954
369,47942,IMU0,2,-187,32,2476,415,-2017
370,47942,IMU1,52,-215,34,2438,446,-2011
371,47942,IMU2,32,-186,29,2435,421,-2006
372,47952,IMU0,18,-192,99,2457,464,-2020
373,47952,IMU1,66,-218,102,2420,497,-2008
374,47952,IMU2,54,-195,97,2447,460,-1993
375,47962,IMU0,29,-235,151,2474,469,-1947
376,47962,IMU1,75,-255,152,2431,501,-1942
377,47962,IMU2,50,-230,140,2425,450,-1945
378,47972,IMU0,-30,-278,43,2476,390,-1917
379,47972,IMU1,3,-297,45,2423,421,-1905
380,47972,IMU2,-14,-268,44,2412,375,-1920
381,47982,IMU0,-52,-267,-63,2435,413,-2008
382,47982,IMU1,-17,-282,-61,2390,443,-1990
383,47982,IMU2,-43,-252,-77,2388,404,-1972
384,47992,IMU0,-70,-167,-80,2336,491,-2092
385,47992,IMU1,-32,-194,-78,2306,518,-2095
386,47992,IMU2,-58,-168,-87,2330,495,-2068
387,48002,IMU0,-4,-82,13,2298,410,-2154
388,48002,IMU1,36,-104,16,2257,438,-2137
389,48002,IMU2,19,-70,5,2269,422,-2131
390,48012,IMU0,-8,-115,22,2267,504,-2016
391,48012,IMU1,29,-138,26,2231,533,-2018
392,48012,IMU2,19,-104,15,2240,486,-2025
393,48022,IMU0,-29,-159,-17,2227,372,-1977
394,48022,IMU1,14,-184,-15,2181,400,-1971
395,48022,IMU2,-2,-151,-20,2169,359,-1957
396,48032,IMU0,-51,-192,-90,2206,468,-1868
397,48032,IMU1,-11,-217,-87,2174,491,-1879
398,48032,IMU2,-35,-191,-97,2197,473,-1891
399,48042,IMU0,-23,-217,-9,2207,455,-1884
400,48042,IMU1,14,-237,-5,2173,483,-1886
401,48042,IMU2,-1,-207,-16,2194,452,-1868
402,48052,IMU0,-27,-193,27,2202,432,-1873
403,48052,IMU1,13,-215,31,2166,462,-1869
404,48052,IMU2,3,-193,21,2172,427,-1864
405,48062,IMU0,-42,-83,15,2132,383,-1905
406,48062,IMU1,-28,-101,19,2085,409,-1900
407,48062,IMU2,-24,-82,10,2084,381,-1885
408,48072,IMU0,-98,49,-77,2128,379,-1888
409,48072,IMU1,-81,37,-72,2088,405,-1876
410,48072,IMU2,-88,65,-81,2093,378,-1859
411,48082,IMU0,-85,90,-45,2128,397,-1823
412,48082,IMU1,-51,61,-40,2096,422,-1824
413,48082,IMU2,-66,81,-50,2116,397,-1814
414,48092,IMU0,-63,43,-28,2082,372,-1881
415,48092,IMU1,-31,16,-24,2046,397,-1876
416,48092,IMU2,-38,40,-34,2054,367,-1859
417,48102,IMU0,-79,3,-68,2070,422,-1823
418,48102,IMU1,-42,-16,-64,2041,449,-1820
419,48102,IMU2,-56,5,-73,2053,418,-1806
420,48112,IMU0,-60,-65,-10,2081,443,-1778
421,48112,IMU1,-8,-89,-6,2056,465,-1789
422,48112,IMU2,-40,-77,-15,2076,437,-1785
423,48122,IMU0,-23,-141,85,2057,373,-1760
424,48122,IMU1,16,-156,89,2022,398,-1743
425,48122,IMU2,1,-149,80,2030,370,-1721
426,48132,IMU0,-29,-124,96,1925,358,-1746
427,48132,IMU1,18,-145,99,1888,382,-1735
428,48132,IMU2,-2,-131,89,1894,358,-1716
429,48142,IMU0,-56,-26,-11,1904,382,-1680
430,48142,IMU1,-14,-40,-7,1863,402,-1679
431,48142,IMU2,-30,-30,-20,1865,373,-1669
432,48152,IMU0,-68,0,-80,1917,398,-1673
433,48152,IMU1,-28,-5,-75,1885,417,-1675
434,48152,IMU2,-65,9,-85,1893,387,-1675
435,48162,IMU0,-104,26,-206,1908,206,-1640
436,48162,IMU1,-75,13,-202,1853,219,-1637
437,48162,IMU2,-91,29,-218,1832,181,-1612
438,48172,IMU0,-285,1,-648,1807,157,-1635
439,48172,IMU1,-263,-18,-642,1751,175,-1613
440,48172,IMU2,-281,11,-658,1726,155,-1584
441,48182,IMU0,-445,-34,-974,1729,155,-1571
442,48182,IMU1,-422,-61,-969,1674,177,-1551
443,48182,IMU2,-442,-22,-985,1647,151,-1511
444,48192,IMU0,-566,-73,-1213,1425,177,-1422
445,48192,IMU1,-539,-108,-1207,1386,196,-1402
446,48192,IMU2,-545,-74,-1223,1362,168,-1361
447,48202,IMU0,-731,-72,-1496,980,40,-1124
448,48202,IMU1,-724,-98,-1538,931,59,-1104
449,48202,IMU2,-727,-66,-1515,902,55,-1110
450,48212,IMU0,-978,-82,-2044,572,-25,-936
451,48212,IMU1,-952,-121,-2040,520,-13,-924
452,48212,IMU2,-966,-72,-2066,455,-38,-906
453,48222,IMU0,-1224,-115,-2626,140,-79,-717
454,48222,IMU1,-1234,-159,-2691,39,-117,-649
455,48222,IMU2,-1224,-105,-2655,26,-85,-657
456,48232,IMU0,-1496,50,-3290,-216,30,-581
457,48232,IMU1,-1508,32,-3350,-258,44,-566
458,48232,IMU2,-1501,63,-3321,-296,47,-535
459,48242,IMU0,-1794,205,-3937,-583,-195,-402
460,48242,IMU1,-1794,157,-3929,-645,-220,-381
461,48242,IMU2,-1781,206,-3904,-682,-185,-398
462,48252,IMU0,-2055,198,-4624,-679,-116,-316
463,48252,IMU1,-2057,150,-4613,-707,-159,-316
464,48252,IMU2,-2045,201,-4596,-735,-84,-263
465,48262,IMU0,-2317,268,-5100,-1028,-264,-123
466,48262,IMU1,-2325,216,-5090,-1040,-246,-101
467,48262,IMU2,-2309,285,-5088,-1068,-257,-85
468,48272,IMU0,-2412,31,-5262,-1271,-286,127
469,48272,IMU1,-2417,-25,-5251,-1261,-273,141
470,48272,IMU2,-2421,62,-5266,-1285,-233,116
471,48282,IMU0,-2468,-241,-5328,-1304,-547,201
472,48282,IMU1,-2472,-296,-5319,-1304,-535,224
473,48282,IMU2,-2481,-218,-5332,-1327,-469,155
474,48292,IMU0,-2693,-464,-5638,-1228,-613,98
475,48292,IMU1,-2698,-524,-5631,-1242,-592,130
476,48292,IMU2,-2693,-446,-5628,-1304,-567,116
477,48302,IMU0,-3035,-573,-6141,-1247,-900,44
478,48302,IMU1,-3042,-638,-6138,-1277,-876,88
479,48302,IMU2,-3033,-565,-6124,-1345,-826,65
480,48312,IMU0,-3477,-626,-6882,-1248,-1180,56
481,48312,IMU1,-3491,-697,-6879,-1296,-1147,88
482,48312,IMU2,-3481,-622,-6857,-1388,-1092,106
483,48322,IMU0,-4093,-549,-8031,-1180,-1264,-17
484,48322,IMU1,-4114,-630,-8028,-1246,-1214,32
485,48322,IMU2,-4089,-542,-7990,-1369,-1137,58
486,48332,IMU0,-4693,-372,-9333,-1180,-1312,-2
487,48332,IMU1,-4726,-461,-9328,-1240,-1238,49
488,48332,IMU2,-4702,-370,-9298,-1357,-1155,74
489,48342,IMU0,-5136,-243,-10333,-1284,-1272,177
490,48342,IMU1,-5177,-339,-10322,-1314,-1185,201
491,48342,IMU2,-5170,-225,-10320,-1385,-1074,187
492,48352,IMU0,-5279,-312,-10900,-1302,-1239,228
493,48352,IMU1,-5322,-412,-10888,-1310,-1140,237
494,48352,IMU2,-5322,-297,-10900,-1382,-1046,233
495,48362,IMU0,-5342,-321,-11343,-1100,-1077,74
496,48362,IMU1,-5387,-420,-11329,-1113,-969,76
497,48362,IMU2,-5391,-308,-11342,-1185,-866,62
498,48372,IMU0,-5236,-219,-11484,-991,-971,83
499,48372,IMU1,-5285,-316,-11465,-968,-864,74
500,48372,IMU2,-5295,-205,-11504,-985,-746,36
501,48382,IMU0,-4996,-235,-11311,-803,-991,-27
502,48382,IMU1,-5046,-328,-11290,-781,-888,-34
503,48382,IMU2,-5057,-222,-11328,-804,-768,-43
504,48392,IMU0,-5007,-181,-11439,-561,-1171,-159
505,48392,IMU1,-5061,-273,-11419,-573,-1060,-142
506,48392,IMU2,-5060,-170,-11442,-626,-945,-145
507,48402,IMU0,-5222,-111,-11988,-483,-1168,-137
508,48402,IMU1,-5281,-208,-11967,-509,-1041,-104
509,48402,IMU2,-5269,-86,-11984,-569,-927,-98
510,48412,IMU0,-5458,-98,-12516,-474,-1023,-77
511,48412,IMU1,-5521,-197,-12495,-485,-884,-59
512,48412,IMU2,-5510,-76,-12519,-531,-765,-55
513,48422,IMU0,-5497,-37,-12658,-308,-789,-28
514,48422,IMU1,-5560,-139,-12635,-291,-651,-30
515,48422,IMU2,-5556,-14,-12669,-309,-521,-27
