,ts,id,Ax,Ay,Az,Gx,Gy,Gz
100,593095,IMU0,-424,7975,951,-11,-116,-19
101,593105,IMU0,108,7733,-1077,50,-116,-16
102,593115,IMU0,-286,7702,579,-13,-150,8
103,593125,IMU0,-91,7867,-146,15,-100,30
104,593135,IMU0,-123,7877,-432,0,-93,54
105,593145,IMU0,32,8021,-349,0,-13,54
106,593155,IMU0,-22,7938,127,-14,-64,55
107,593165,IMU0,-197,7781,-964,-11,-113,44
108,593175,IMU0,134,7800,-469,-167,-27,21
109,593185,IMU0,-125,7856,36,-141,-217,-16
110,593195,IMU0,-145,8009,-364,-230,-192,-12
111,593205,IMU0,341,7469,-1788,-51,-407,-37
112,593215,IMU0,-202,7495,1659,-24,-441,-32
113,593225,IMU0,-663,7730,-2467,36,-613,23
114,593235,IMU0,197,7431,2059,8,-66,35
115,593245,IMU0,-409,7713,-2500,-66,-453,113
116,593255,IMU0,-84,7531,628,-37,448,77
117,593265,IMU0,-361,7443,-884,-16,495,74
118,593275,IMU0,303,7499,12,28,632,54
119,593285,IMU0,-228,7073,-683,70,607,31
120,593295,IMU0,-571,7036,-11,60,527,33
121,593305,IMU0,283,6906,-375,-16,767,14
122,593315,IMU0,-260,6887,-429,-87,466,27
123,593325,IMU0,122,7256,-459,-97,356,15
124,593335,IMU0,-466,7070,-679,-80,43,6
125,593345,IMU0,-248,7220,-198,-48,-21,14
126,593355,IMU0,33,7402,-103,4,168,18
127,593365,IMU0,-118,7506,-561,30,165,27
128,593375,IMU0,-113,7464,139,-19,-43,27
129,593385,IMU0,141,7607,390,-21,-110,20
130,593395,IMU0,-155,7629,-822,-8,-142,24
131,593405,IMU0,-42,7603,64,-21,-81,15
132,593415,IMU0,81,7601,330,-18,-100,11
133,593425,IMU0,-162,7626,-476,-18,-132,11
134,593435,IMU0,-44,7639,-28,-33,-98,4
135,593445,IMU0,23,7641,182,-27,-121,2
136,593455,IMU0,-147,7644,-324,-24,-154,1
137,593465,IMU0,16,7635,-40,-32,-133,-7
138,593475,IMU0,-23,7633,72,-27,-167,-8
139,593485,IMU0,-135,7636,-292,-23,-201,-10
140,593495,IMU0,-5,7629,-15,-30,-194,-18
141,593505,IMU0,-47,7643,42,-29,-225,-19
142,593515,IMU0,-73,7643,-257,-28,-251,-22
143,593525,IMU0,-33,7645,-1,-32,-252,-29
144,593535,IMU0,-49,7650,-9,-30,-282,-33
145,593545,IMU0,-79,7653,-232,-29,-305,-39
146,593555,IMU0,-25,7647,-7,-33,-306,-44
147,593565,IMU0,-67,7642,-62,-29,-337,-46
148,593575,IMU0,-44,7646,-195,-30,-345,-49
149,593585,IMU0,-33,7657,-4,-35,-348,-51
150,593595,IMU0,-77,7654,-100,-31,-375,-54
151,593605,IMU0,-42,7647,-171,-32,-392,-60
152,593615,IMU0,-29,7635,-13,-32,-413,-64
153,593625,IMU0,-69,7640,-138,-28,-449,-67
154,593635,IMU0,-32,7641,-150,-28,-463,-71
155,593645,IMU0,-28,7626,-29,-26,-485,-73
156,593655,IMU0,-55,7620,-153,-23,-521,-75
157,593665,IMU0,-26,7621,-120,-21,-540,-78
158,593675,IMU0,-36,7626,-42,-18,-572,-80
159,593685,IMU0,-39,7630,-172,-14,-608,-83
160,593695,IMU0,-21,7628,-103,-12,-635,-86
161,593705,IMU0,-36,7615,-59,-8,-671,-88
162,593715,IMU0,-7,7620,-170,-6,-705,-90
163,593725,IMU0,-22,7617,-106,-4,-731,-92
164,593735,IMU0,-19,7620,-95,1,-765,-93
165,593745,IMU0,-3,7628,-165,5,-796,-94
166,593755,IMU0,-4,7632,-86,8,-820,-94
167,593765,IMU0,1,7634,-128,14,-853,-93
168,593775,IMU0,6,7629,-143,18,-874,-92
169,593785,IMU0,8,7624,-83,19,-900,-91
170,593795,IMU0,30,7621,-160,24,-941,-89
171,593805,IMU0,17,7627,-154,29,-972,-86
172,593815,IMU0,13,7629,-88,33,-1004,-82
173,593825,IMU0,33,7647,-180,39,-1042,-79
174,593835,IMU0,5,7642,-96,47,-1119,-72
175,593845,IMU0,25,7652,-183,53,-1165,-70
176,593855,IMU0,15,7651,-118,59,-1203,-68
177,593865,IMU0,24,7650,-112,65,-1243,-65
178,593875,IMU0,27,7638,-181,71,-1288,-61
179,593885,IMU0,2,7628,-112,76,-1326,-58
180,593895,IMU0,16,7632,-109,83,-1373,-59
181,593905,IMU0,18,7630,-170,86,-1427,-60
182,593915,IMU0,19,7629,-106,90,-1473,-59
183,593925,IMU0,23,7645,-113,97,-1531,-59
184,593935,IMU0,7,7665,-162,102,-1592,-58
185,593945,IMU0,31,7669,-103,108,-1643,-59
186,593955,IMU0,-5,7661,-119,112,-1697,-58
187,593965,IMU0,13,7658,-140,117,-1743,-59
188,593975,IMU0,39,7672,-88,119,-1796,-59
189,593985,IMU0,-10,7665,-114,123,-1852,-60
190,593995,IMU0,48,7656,-138,127,-1903,-62
191,594005,IMU0,40,7673,-68,126,-1939,-63
192,594015,IMU0,30,7681,-122,131,-1991,-64
193,594025,IMU0,98,7699,-175,135,-2036,-61
194,594035,IMU0,40,7696,-64,138,-2080,-55
195,594045,IMU0,32,7701,-123,142,-2129,-51
196,594055,IMU0,52,7700,-127,143,-2182,-49
197,594065,IMU0,20,7706,-82,144,-2233,-48
198,594075,IMU0,41,7700,-133,146,-2278,-48
199,594085,IMU0,68,7703,-174,147,-2342,-48
200,594095,IMU0,60,7718,-126,152,-2426,-45
201,594105,IMU0,10,7710,-183,158,-2518,-43
202,594115,IMU0,91,7713,-181,165,-2591,-40
203,594125,IMU0,54,7732,-143,169,-2681,-36
204,594135,IMU0,-38,7749,-195,178,-2780,-38
205,594145,IMU0,118,7752,-209,186,-2856,-41
206,594155,IMU0,24,7748,-166,195,-2953,-38
207,594165,IMU0,-44,7742,-225,208,-3040,-39
208,594175,IMU0,110,7747,-168,215,-3121,-43
209,594185,IMU0,-48,7757,-165,225,-3210,-44
210,594195,IMU0,9,7755,-152,233,-3266,-49
211,594205,IMU0,39,7754,-176,242,-3338,-51
212,594215,IMU0,-66,7762,-119,243,-3380,-55
213,594225,IMU0,-28,7750,-141,245,-3395,-65
214,594235,IMU0,-1,7757,-149,252,-3407,-73
215,594245,IMU0,-40,7750,-121,253,-3418,-79
216,594255,IMU0,-12,7763,-114,251,-3428,-86
217,594265,IMU0,-42,7761,-139,250,-3443,-91
218,594275,IMU0,-29,7758,-106,249,-3456,-99
219,594285,IMU0,-17,7770,-103,246,-3465,-107
220,594295,IMU0,-22,7771,-100,244,-3475,-114
221,594305,IMU0,-5,7779,-78,240,-3485,-120
222,594315,IMU0,-1,7778,-99,236,-3502,-126
223,594325,IMU0,10,7778,-80,231,-3524,-129
224,594335,IMU0,-9,7782,-58,224,-3540,-131
225,594345,IMU0,7,7788,-90,220,-3554,-133
226,594355,IMU0,-8,7786,-68,213,-3574,-136
227,594365,IMU0,17,7792,-48,203,-3596,-138
228,594375,IMU0,6,7806,-99,199,-3623,-139
229,594385,IMU0,54,7810,-40,186,-3663,-140
230,594395,IMU0,15,7808,-109,182,-3692,-139
231,594405,IMU0,51,7810,-13,172,-3709,-139
232,594415,IMU0,88,7821,-79,163,-3735,-136
233,594425,IMU0,60,7800,-89,157,-3761,-129
234,594435,IMU0,79,7801,-46,150,-3785,-123
235,594445,IMU0,59,7786,-93,145,-3814,-117
236,594455,IMU0,69,7787,-53,139,-3827,-111
237,594465,IMU0,112,7784,-92,134,-3848,-104
238,594475,IMU0,76,7778,-107,128,-3872,-94
239,594485,IMU0,84,7793,-80,122,-3889,-86
240,594495,IMU0,102,7792,-106,120,-3912,-77
241,594505,IMU0,93,7791,-134,119,-3931,-68
242,594515,IMU0,109,7779,-97,114,-3954,-59
243,594525,IMU0,84,7776,-145,116,-3979,-50
244,594535,IMU0,87,7763,-125,114,-3993,-42
245,594545,IMU0,132,7760,-101,115,-4015,-34
246,594555,IMU0,51,7757,-150,123,-4040,-26
247,594565,IMU0,138,7765,-126,130,-4043,-18
248,594575,IMU0,108,7755,-103,130,-4061,-8
249,594585,IMU0,50,7743,-156,127,-4077,3
250,594595,IMU0,114,7717,-94,127,-4099,10
251,594605,IMU0,19,7714,-123,136,-4122,18
252,594615,IMU0,29,7711,-177,141,-4128,22
253,594625,IMU0,67,7716,-107,137,-4129,26
254,594635,IMU0,-16,7708,-158,150,-4149,28
255,594645,IMU0,36,7696,-182,150,-4155,28
256,594655,IMU0,-7,7688,-141,153,-4171,30
257,594665,IMU0,-59,7680,-168,161,-4187,29
258,594675,IMU0,-28,7673,-180,168,-4195,25
259,594685,IMU0,-51,7660,-102,165,-4206,20
260,594695,IMU0,-73,7645,-154,174,-4218,13
261,594705,IMU0,-57,7617,-136,174,-4223,6
262,594715,IMU0,-40,7605,-94,179,-4233,-1
263,594725,IMU0,-98,7591,-103,181,-4248,-9
264,594735,IMU0,-32,7579,-90,181,-4251,-18
265,594745,IMU0,-67,7575,-68,176,-4265,-25
266,594755,IMU0,-66,7563,-98,169,-4277,-32
267,594765,IMU0,-40,7558,-75,169,-4286,-38
268,594775,IMU0,-80,7547,-34,162,-4293,-44
269,594785,IMU0,-50,7537,-71,161,-4295,-51
270,594795,IMU0,-39,7526,-27,153,-4296,-57
271,594805,IMU0,-67,7492,-48,140,-4299,-63
272,594815,IMU0,6,7477,-59,136,-4297,-68
273,594825,IMU0,0,7461,-4,131,-4303,-68
274,594835,IMU0,-19,7439,-25,124,-4318,-66
275,594845,IMU0,13,7418,-60,106,-4333,-65
276,594855,IMU0,-13,7394,-3,101,-4346,-63
277,594865,IMU0,6,7385,-44,95,-4364,-62
278,594875,IMU0,7,7381,-77,87,-4374,-60
279,594885,IMU0,40,7382,-38,80,-4378,-56
280,594895,IMU0,43,7363,-42,77,-4391,-50
281,594905,IMU0,75,7334,-34,68,-4401,-42
282,594915,IMU0,66,7292,-100,58,-4424,-32
283,594925,IMU0,62,7274,-129,50,-4442,-22
284,594935,IMU0,68,7221,-156,60,-4465,1
285,594945,IMU0,27,7202,-126,68,-4473,12
286,594955,IMU0,88,7203,-115,77,-4476,17
287,594965,IMU0,82,7205,-171,82,-4483,26
288,594975,IMU0,83,7184,-176,85,-4499,36
289,594985,IMU0,68,7164,-152,89,-4520,47
290,594995,IMU0,46,7140,-178,99,-4540,54
291,595005,IMU0,76,7120,-161,110,-4551,61
292,595015,IMU0,58,7100,-118,123,-4565,69
293,595025,IMU0,-9,7084,-152,123,-4585,74
294,595035,IMU0,60,7063,-170,139,-4599,76
295,595045,IMU0,4,7045,-130,144,-4610,78
296,595055,IMU0,0,7014,-142,149,-4625,80
297,595065,IMU0,-20,6985,-129,150,-4652,81
298,595075,IMU0,-71,6951,-146,162,-4667,77
299,595085,IMU0,-23,6942,-125,174,-4673,73
300,595095,IMU0,-87,6935,-125,180,-4682,68
301,595105,IMU0,-81,6901,-84,181,-4689,59
302,595115,IMU0,-35,6881,-92,175,-4686,51
303,595125,IMU0,-100,6874,-72,177,-4693,45
304,595135,IMU0,-93,6860,-57,182,-4701,37
305,595145,IMU0,-70,6846,-41,181,-4705,27
306,595155,IMU0,-87,6820,-32,183,-4705,19
307,595165,IMU0,-54,6799,-16,168,-4705,14
308,595175,IMU0,-73,6778,32,161,-4702,10
309,595185,IMU0,-42,6753,38,147,-4707,3
310,595195,IMU0,17,6734,-8,134,-4720,2
311,595205,IMU0,-68,6717,56,126,-4726,4
312,595215,IMU0,16,6714,15,122,-4736,5
313,595225,IMU0,-3,6686,-26,105,-4744,10
314,595235,IMU0,-37,6674,57,96,-4756,13
315,595245,IMU0,26,6678,-19,102,-4765,16
316,595255,IMU0,9,6648,-24,84,-4776,22
317,595265,IMU0,25,6624,25,70,-4790,29
318,595275,IMU0,21,6612,-72,79,-4806,37
319,595285,IMU0,18,6596,1,66,-4814,45
320,595295,IMU0,61,6583,-14,76,-4820,54
321,595305,IMU0,19,6571,-85,81,-4833,66
322,595315,IMU0,-4,6557,-59,76,-4849,76
323,595325,IMU0,-15,6535,-35,72,-4858,82
324,595335,IMU0,-55,6523,-103,70,-4867,89
325,595345,IMU0,-79,6515,-58,86,-4857,92
326,595355,IMU0,-55,6503,-75,84,-4854,92
327,595365,IMU0,-74,6480,-93,88,-4853,92
328,595375,IMU0,-90,6458,-91,95,-4850,93
329,595385,IMU0,-99,6441,-78,99,-4842,92
330,595395,IMU0,-131,6409,-76,104,-4842,89
331,595405,IMU0,-128,6395,-85,112,-4831,85
332,595415,IMU0,-139,6381,-78,97,-4818,78
333,595425,IMU0,-161,6365,-68,105,-4800,71
334,595435,IMU0,-158,6353,-72,110,-4784,63
335,595445,IMU0,-170,6348,-71,115,-4768,55
336,595455,IMU0,-183,6336,-78,105,-4753,48
337,595465,IMU0,-190,6333,-68,102,-4727,39
338,595475,IMU0,-165,6312,-65,109,-4707,30
339,595485,IMU0,-173,6278,-25,90,-4678,13
340,595495,IMU0,-163,6262,-49,97,-4654,7
341,595505,IMU0,-174,6251,-20,92,-4628,0
342,595515,IMU0,-159,6234,-37,79,-4609,-6
343,595525,IMU0,-142,6217,-33,85,-4603,-10
344,595535,IMU0,-139,6199,-13,68,-4590,-14
345,595545,IMU0,-121,6199,-54,70,-4576,-13
346,595555,IMU0,-148,6201,-27,47,-4571,-13
347,595565,IMU0,-117,6181,-53,29,-4564,-13
348,595575,IMU0,-107,6149,-42,25,-4553,-10
349,595585,IMU0,-128,6133,-39,38,-4549,-7
350,595595,IMU0,-123,6116,-52,33,-4532,-3
351,595605,IMU0,-143,6119,-85,29,-4526,-1
352,595615,IMU0,-104,6107,-72,11,-4511,1
353,595625,IMU0,-131,6109,-98,5,-4498,5
354,595635,IMU0,-144,6103,-130,-9,-4486,9
355,595645,IMU0,-127,6079,-106,22,-4476,10
356,595655,IMU0,-175,6073,-120,17,-4471,10
357,595665,IMU0,-156,6057,-118,-4,-4472,8
358,595675,IMU0,-128,6050,-121,-9,-4454,8
359,595685,IMU0,-164,6032,-113,5,-4457,9
360,595695,IMU0,-137,6000,-133,19,-4439,9
361,595705,IMU0,-171,5998,-108,1,-4435,9
362,595715,IMU0,-145,5982,-101,23,-4422,9
363,595725,IMU0,-152,5976,-147,-6,-4414,10
364,595735,IMU0,-204,5955,-125,1,-4406,8
365,595745,IMU0,-140,5934,-100,25,-4404,3
366,595755,IMU0,-152,5926,-145,16,-4390,4
367,595765,IMU0,-184,5911,-104,2,-4380,1
368,595775,IMU0,-136,5896,-108,10,-4370,0
369,595785,IMU0,-198,5885,-148,20,-4357,0
370,595795,IMU0,-142,5892,-103,12,-4339,-3
371,595805,IMU0,-147,5879,-101,3,-4347,-4
372,595815,IMU0,-184,5861,-148,3,-4343,-6
373,595825,IMU0,-142,5843,-115,-10,-4334,-7
374,595835,IMU0,-176,5839,-124,-13,-4329,-8
375,595845,IMU0,-177,5814,-142,2,-4315,-9
376,595855,IMU0,-129,5793,-114,-12,-4310,-12
377,595865,IMU0,-152,5782,-120,-12,-4319,-14
378,595875,IMU0,-161,5779,-129,3,-4309,-14
379,595885,IMU0,-134,5775,-135,24,-4296,-12
380,595895,IMU0,-155,5768,-112,5,-4277,-11
381,595905,IMU0,-154,5778,-145,17,-4287,-11
382,595915,IMU0,-125,5759,-148,-17,-4286,-11
383,595925,IMU0,-123,5738,-98,-1,-4293,-10
384,595935,IMU0,-132,5714,-162,-17,-4308,-9
385,595945,IMU0,-118,5698,-135,-6,-4316,-7
386,595955,IMU0,-130,5696,-114,1,-4320,-3
387,595965,IMU0,-116,5694,-185,13,-4316,-1
388,595975,IMU0,-100,5676,-158,-19,-4324,1
389,595985,IMU0,-126,5672,-160,21,-4336,6
390,595995,IMU0,-99,5655,-215,-2,-4338,10
391,596005,IMU0,-102,5639,-179,6,-4339,13
392,596015,IMU0,-116,5622,-189,20,-4349,17
393,596025,IMU0,-118,5624,-204,25,-4353,19
394,596035,IMU0,-115,5599,-206,62,-4357,24
395,596045,IMU0,-112,5575,-214,50,-4365,26
396,596055,IMU0,-116,5587,-180,24,-4344,27
397,596065,IMU0,-149,5581,-197,75,-4334,27
398,596075,IMU0,-72,5576,-214,57,-4310,28
399,596085,IMU0,-158,5571,-159,79,-4304,29
400,596095,IMU0,-95,5558,-212,85,-4307,28
401,596105,IMU0,-127,5552,-175,92,-4311,26
402,596115,IMU0,-113,5530,-159,113,-4306,25
403,596125,IMU0,-114,5530,-188,82,-4308,25
404,596135,IMU0,-144,5526,-108,96,-4304,26
405,596145,IMU0,-67,5509,-138,110,-4302,24
406,596155,IMU0,-112,5495,-124,96,-4332,23
407,596165,IMU0,-116,5474,-69,77,-4319,23
408,596175,IMU0,-62,5472,-124,91,-4326,24
409,596185,IMU0,-111,5467,-85,92,-4326,25
410,596195,IMU0,-59,5456,-78,94,-4329,27
411,596205,IMU0,-83,5446,-129,78,-4330,31
412,596215,IMU0,-70,5437,-84,76,-4322,35
413,596225,IMU0,-52,5419,-94,49,-4321,41
414,596235,IMU0,-95,5418,-118,66,-4351,44
415,596245,IMU0,-69,5415,-87,70,-4334,50
416,596255,IMU0,-71,5407,-84,67,-4338,55
417,596265,IMU0,-103,5405,-135,63,-4360,59
418,596275,IMU0,-84,5388,-93,68,-4355,62
419,596285,IMU0,-102,5373,-113,55,-4378,64
420,596295,IMU0,-96,5361,-133,68,-4374,68
421,596305,IMU0,-131,5351,-106,54,-4370,71
422,596315,IMU0,-135,5332,-133,58,-4365,71
423,596325,IMU0,-128,5335,-110,59,-4372,71
424,596335,IMU0,-145,5337,-98,72,-4372,69
425,596345,IMU0,-170,5330,-114,78,-4374,68
426,596355,IMU0,-138,5327,-102,51,-4362,66
427,596365,IMU0,-176,5308,-75,68,-4368,64
428,596375,IMU0,-198,5295,-75,46,-4357,60
429,596385,IMU0,-171,5290,-88,69,-4352,56
430,596395,IMU0,-195,5280,-40,35,-4374,51
431,596405,IMU0,-204,5258,-65,45,-4366,46
432,596415,IMU0,-189,5247,-52,51,-4351,43
433,596425,IMU0,-182,5219,-21,34,-4340,40
434,596435,IMU0,-174,5219,-27,26,-4332,37
435,596445,IMU0,-202,5225,-42,22,-4322,35
436,596455,IMU0,-158,5220,-34,18,-4311,35
437,596465,IMU0,-179,5214,-26,-3,-4317,34
438,596475,IMU0,-170,5211,-42,2,-4297,36
439,596485,IMU0,-117,5173,-93,-10,-4289,34
440,596495,IMU0,-213,5291,-52,-39,-4186,37
441,596505,IMU0,-171,5242,-41,-27,-4197,38
442,596515,IMU0,-217,5230,-130,-42,-4208,42
443,596525,IMU0,-111,5226,-33,-43,-4210,46
444,596535,IMU0,-169,5201,-152,-42,-4229,50
445,596545,IMU0,-197,5183,-181,-47,-4227,55
446,596555,IMU0,-150,5174,-138,-44,-4219,59
447,596565,IMU0,-218,5162,-178,-49,-4225,63
448,596575,IMU0,-193,5171,-193,-62,-4213,63
449,596585,IMU0,-221,5168,-228,-32,-4232,64
450,596595,IMU0,-210,5144,-237,3,-4231,63
451,596605,IMU0,-240,5142,-214,40,-4225,61
452,596615,IMU0,-259,5150,-259,12,-4212,58
453,596625,IMU0,-244,5134,-229,18,-4211,52
454,596635,IMU0,-264,5134,-243,53,-4217,45
455,596645,IMU0,-276,5125,-232,46,-4218,36
456,596655,IMU0,-262,5120,-218,40,-4201,28
457,596665,IMU0,-282,5092,-231,53,-4205,19
458,596675,IMU0,-249,5083,-199,58,-4194,10
459,596685,IMU0,-244,5078,-172,43,-4179,2
460,596695,IMU0,-254,5070,-204,45,-4185,-5
461,596705,IMU0,-228,5059,-172,31,-4187,-11
462,596715,IMU0,-198,5050,-196,60,-4170,-15
463,596725,IMU0,-220,5038,-195,47,-4169,-18
464,596735,IMU0,-179,5024,-141,45,-4162,-22
465,596745,IMU0,-167,5020,-181,66,-4171,-23
466,596755,IMU0,-174,5014,-146,61,-4176,-23
467,596765,IMU0,-119,4999,-141,67,-4171,-20
468,596775,IMU0,-126,5023,-170,42,-4192,-16
469,596785,IMU0,-141,5035,-129,11,-4180,-10
470,596795,IMU0,-70,5010,-144,9,-4184,-2
471,596805,IMU0,-92,4985,-163,46,-4189,9
472,596815,IMU0,-116,4980,-103,31,-4204,16
473,596825,IMU0,-59,4959,-151,39,-4204,27
474,596835,IMU0,-91,4963,-146,18,-4212,38
475,596845,IMU0,-87,4952,-125,24,-4222,47
476,596855,IMU0,-85,4947,-177,37,-4239,55
477,596865,IMU0,-113,4932,-133,69,-4252,64
478,596875,IMU0,-104,4911,-147,50,-4250,71
479,596885,IMU0,-128,4914,-153,76,-4256,76
480,596895,IMU0,-140,4893,-150,63,-4253,83
481,596905,IMU0,-169,4889,-141,69,-4248,87
482,596915,IMU0,-167,4880,-137,71,-4256,88
483,596925,IMU0,-219,4870,-111,57,-4245,86
484,596935,IMU0,-226,4864,-132,70,-4213,83
485,596945,IMU0,-217,4863,-92,64,-4184,80
486,596955,IMU0,-234,4858,-69,63,-4166,75
487,596965,IMU0,-230,4849,-93,75,-4155,70
488,596975,IMU0,-264,4856,-84,69,-4124,65
489,596985,IMU0,-245,4864,-62,44,-4100,59
490,596995,IMU0,-244,4824,-80,39,-4092,52
491,597005,IMU0,-262,4792,-80,53,-4069,49
492,597015,IMU0,-219,4813,-60,39,-4040,46
493,597025,IMU0,-250,4795,-84,-1,-4028,44
494,597035,IMU0,-250,4798,-91,12,-4007,40
495,597045,IMU0,-252,4785,-68,35,-3971,38
496,597055,IMU0,-265,4771,-123,10,-3977,33
497,597065,IMU0,-242,4763,-118,3,-3961,30
498,597075,IMU0,-234,4768,-106,4,-3938,28
499,597085,IMU0,-259,4767,-165,-2,-3935,25
500,597095,IMU0,-229,4753,-153,-6,-3911,25
501,597105,IMU0,-227,4736,-131,12,-3881,24
502,597115,IMU0,-274,4743,-160,-5,-3872,20
503,597125,IMU0,-258,4760,-146,14,-3863,18
504,597135,IMU0,-229,4773,-194,3,-3828,21
505,597145,IMU0,-193,4707,-191,-8,-3821,19
506,597155,IMU0,-254,4688,-173,13,-3821,18
507,597165,IMU0,-196,4679,-193,8,-3793,19
508,597175,IMU0,-234,4693,-180,23,-3757,20
509,597185,IMU0,-246,4663,-201,15,-3734,19
510,597195,IMU0,-186,4656,-157,31,-3718,18
511,597205,IMU0,-237,4643,-200,16,-3712,18
512,597215,IMU0,-226,4652,-172,8,-3704,17
513,597225,IMU0,-216,4655,-179,-9,-3672,17
514,597235,IMU0,-253,4657,-182,-9,-3668,16
515,597245,IMU0,-236,4673,-178,3,-3657,12
516,597255,IMU0,-209,4667,-183,30,-3640,13
517,597265,IMU0,-258,4633,-158,24,-3630,11
518,597275,IMU0,-190,4621,-195,41,-3632,10
